Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,HL_Spread,OC_Spread,Log_Return
2020-07-17,119.92,120.47,119.88,120.04,3380612,DEMO,0.0010006671114075605,0.5900000000000034,0.12000000000000455,0.0010001667778240567
2020-07-20,120.04,119.86,118.27,119.27,9622587,DEMO,-0.0064145284905032796,1.5900000000000034,-0.7700000000000102,-0.006435189981588827
2020-07-21,119.27,120.87,119.61,120.42,9666712,DEMO,0.009641988764987008,1.2600000000000051,1.1500000000000057,0.009595801445724125
2020-07-22,120.42,119.37,117.76,118.53,6219574,DEMO,-0.015695067264574036,1.6099999999999994,-1.8900000000000006,-0.015819538944892766
2020-07-23,118.53,119.2,117.82,118.31,6569451,DEMO,-0.001856070193199999,1.3800000000000097,-0.21999999999999886,-0.0018577948258375993
2020-07-24,118.31,118.75,118.08,118.56,5791882,DEMO,0.0021130927225085916,0.6700000000000017,0.25,0.002110863282205263
2020-07-27,118.56,119.66,118.82,119.51,7862758,DEMO,0.008012820512820484,0.8400000000000034,0.9500000000000028,0.007980888331012832
2020-07-28,119.51,121.62,120.32,120.82,1995893,DEMO,0.010961425822106907,1.3000000000000114,1.309999999999988,0.010901784831805546
2020-07-29,120.82,119.15,117.9,118.82,3670492,DEMO,-0.016553550736633005,1.25,-2.0,-0.016692091782999813
2020-07-30,118.82,116.38,115.47,116.12,8354421,DEMO,-0.022723447231105753,0.9099999999999966,-2.6999999999999886,-0.02298560377116611
2020-07-31,116.12,119.66,117.84,118.38,3977299,DEMO,0.019462624870823175,1.8199999999999932,2.259999999999991,0.019275650106149726
2020-08-03,118.38,119.39,118.4,119.0,3934317,DEMO,0.005237371177563732,0.9899999999999949,0.6200000000000045,0.005223703848950361
2020-08-04,119.0,118.25,117.54,117.7,5537454,DEMO,-0.01092436974789912,0.7099999999999937,-1.2999999999999972,-0.010984478845298313
2020-08-05,117.7,120.51,120.15,120.48,9151168,DEMO,0.023619371282922685,0.35999999999999943,2.780000000000001,0.023344749785352413
2020-08-06,120.48,120.89,120.52,120.72,2546064,DEMO,0.0019920318725099584,0.37000000000000455,0.23999999999999488,0.001990050408010009
2020-08-07,120.72,123.83,122.65,122.89,4240641,DEMO,0.017975480450629577,1.1799999999999926,2.1700000000000017,0.017815831836912422
2020-08-10,122.89,123.37,122.24,123.06,3715548,DEMO,0.001383350964277108,1.1300000000000097,0.1700000000000017,0.0013823950158384983
2020-08-11,123.06,127.24,126.23,126.9,1779091,DEMO,0.031204290589956107,1.009999999999991,3.8400000000000034,0.03072733340799772
2020-08-12,126.9,130.97,129.51,130.28,2706930,DEMO,0.02663514578408188,1.460000000000008,3.3799999999999955,0.026286605687690694
2020-08-13,130.28,130.07,129.68,129.83,6967520,DEMO,-0.0034540988639851777,0.38999999999998636,-0.44999999999998863,-0.003460078035870592
2020-08-14,129.83,132.31,131.73,131.76,1964795,DEMO,0.014865593468381455,0.5800000000000125,1.9299999999999784,0.014756183497222549
2020-08-17,131.76,133.77,132.06,133.07,2578458,DEMO,0.009942319368548835,1.710000000000008,1.3100000000000023,0.009893219686266174
2020-08-18,133.07,137.18,135.5,135.85,9658123,DEMO,0.02089126023897192,1.6800000000000068,2.780000000000001,0.0206760303167056
2020-08-19,135.85,135.3,133.54,133.92,6981804,DEMO,-0.014206845785793232,1.7600000000000193,-1.9300000000000068,-0.014308729131191635
2020-08-20,133.92,136.09,135.3,135.34,8583491,DEMO,0.010603345280764787,0.789999999999992,1.420000000000016,0.010547524062914412
2020-08-21,135.34,137.68,136.76,137.53,1671986,DEMO,0.016181468893157858,0.9200000000000159,2.1899999999999977,0.016051944322536836
2020-08-24,137.53,134.13,133.72,133.94,9526508,DEMO,-0.026103395622773196,0.4099999999999966,-3.5900000000000034,-0.02645013664471225
2020-08-25,133.94,131.81,131.23,131.6,8845772,DEMO,-0.017470509183216354,0.5800000000000125,-2.3400000000000034,-0.017624919590687294
2020-08-26,131.6,128.14,126.97,127.62,9048056,DEMO,-0.03024316109422487,1.1699999999999875,-3.9799999999999898,-0.030709920451015945
2020-08-27,127.62,127.69,127.13,127.14,7989875,DEMO,-0.003761165961448043,0.5600000000000023,-0.480000000000004,-0.0037682569319381146
2020-08-28,127.14,128.92,128.44,128.55,9901674,DEMO,0.011090136857008215,0.47999999999998977,1.4100000000000108,0.011029092203635975
2020-08-31,128.55,131.59,131.34,131.48,5008146,DEMO,0.022792687670167178,0.25,2.9299999999999784,0.022536815084120098
2020-09-01,131.48,131.85,131.43,131.67,3361331,DEMO,0.0014450867052022698,0.4199999999999875,0.18999999999999773,0.0014440435722336239
2020-09-02,131.67,135.09,134.84,134.92,2158343,DEMO,0.02468291941976153,0.25,3.25,0.024383217825197173
2020-09-03,134.92,133.23,131.63,132.17,1541529,DEMO,-0.02038244885858287,1.5999999999999943,-2.75,-0.020593037423734157
2020-09-04,132.17,129.15,128.55,128.83,5348530,DEMO,-0.025270484981463115,0.5999999999999943,-3.339999999999975,-0.02559526696628183
2020-09-07,128.83,129.24,127.73,128.77,9283161,DEMO,-0.0004657300318249291,1.5100000000000051,-0.060000000000002274,-0.0004658385177409413
2020-09-08,128.77,129.98,128.41,129.55,6156758,DEMO,0.006057311485594408,1.5699999999999932,0.7800000000000011,0.006039039722426456
2020-09-09,129.55,130.28,128.63,129.52,3153548,DEMO,-0.00023157082207647672,1.6500000000000057,-0.030000000000001137,-0.00023159763873934633
2020-09-10,129.52,125.66,124.73,125.54,9507528,DEMO,-0.030728844966028457,0.9299999999999926,-3.980000000000004,-0.031210876479994067
2020-09-11,125.54,126.23,124.98,125.41,1406547,DEMO,-0.0010355265254102797,1.25,-0.13000000000000966,-0.0010360630534273364
2020-09-14,125.41,123.24,122.69,123.0,2657583,DEMO,-0.01921696834383224,0.5499999999999972,-2.4099999999999966,-0.0194040144635409
2020-09-15,123.0,124.67,124.11,124.27,1063014,DEMO,0.010325203252032455,0.5600000000000023,1.269999999999996,0.010272262445485656
2020-09-16,124.27,125.32,124.81,124.99,7477006,DEMO,0.005793836002253139,0.5099999999999909,0.7199999999999989,0.005777116284227212
2020-09-17,124.99,123.63,123.12,123.27,6910494,DEMO,-0.013761100888071032,0.5099999999999909,-1.7199999999999989,-0.013856662538702356
2020-09-18,123.27,123.11,121.87,122.35,2235382,DEMO,-0.007463291960736584,1.2399999999999949,-0.9200000000000017,-0.0074912816747473975
2020-09-21,122.35,120.46,120.03,120.45,6228298,DEMO,-0.015529219452390608,0.4299999999999926,-1.8999999999999915,-0.015651060827800222
2020-09-22,120.45,120.55,119.82,120.37,5532889,DEMO,-0.0006641760066417035,0.730000000000004,-0.0799999999999983,-0.00066439666923688
2020-09-23,120.37,123.17,121.62,122.13,9745386,DEMO,0.014621583451025932,1.5499999999999972,1.759999999999991,0.014515718791353651
2020-09-24,122.13,120.5,120.32,120.36,8775679,DEMO,-0.01449275362318836,0.18000000000000682,-1.769999999999996,-0.014598799421152636
2020-09-25,120.36,122.88,120.87,121.31,4132293,DEMO,0.007892987703556065,2.009999999999991,0.9500000000000028,0.00786200102098361
2020-09-28,121.31,120.72,119.97,120.38,5032371,DEMO,-0.007666309455115039,0.75,-0.9300000000000068,-0.00769584666320331
2020-09-29,120.38,120.03,118.1,118.98,3602352,DEMO,-0.011629838843661644,1.9300000000000068,-1.3999999999999915,-0.011697994359865047
2020-09-30,118.98,119.27,118.48,118.83,2531817,DEMO,-0.001260716086737279,0.789999999999992,-0.15000000000000568,-0.0012615114578246535
2020-10-01,118.83,117.24,116.88,117.02,7767835,DEMO,-0.01523184381048559,0.35999999999999943,-1.8100000000000023,-0.015349039941844948
2020-10-02,117.02,116.83,115.79,116.08,3015074,DEMO,-0.008032814903435326,1.039999999999992,-0.9399999999999977,-0.008065251784157653
2020-10-05,116.08,114.41,113.76,114.03,6715175,DEMO,-0.01766023432115782,0.6499999999999915,-2.049999999999997,-0.01781803690666534
2020-10-06,114.03,117.51,117.38,117.42,8745863,DEMO,0.029729018679294894,0.13000000000000966,3.3900000000000006,0.029295678966772768
2020-10-07,117.42,118.24,117.09,117.52,5720058,DEMO,0.0008516436722874055,1.1499999999999915,0.09999999999999432,0.000851281229581892
2020-10-08,117.52,116.44,116.04,116.32,7619511,DEMO,-0.010211027910142945,0.3999999999999915,-1.2000000000000028,-0.01026351808041262
2020-10-09,116.32,117.23,116.01,116.73,2802502,DEMO,0.0035247592847318376,1.2199999999999989,0.4100000000000108,0.003518561879362724
2020-10-12,116.73,116.91,116.06,116.57,2462538,DEMO,-0.001370684485565099,0.8499999999999943,-0.1600000000000108,-0.0013716247328310217
2020-10-13,116.57,116.56,115.7,116.22,7379878,DEMO,-0.0030024877755854273,0.8599999999999994,-0.3499999999999943,-0.003007004284781428
2020-10-14,116.22,118.3,116.88,117.32,6745980,DEMO,0.009464808122526147,1.4200000000000017,1.0999999999999943,0.009420297462290683
2020-10-15,117.32,118.93,118.67,118.69,3026819,DEMO,0.01167746334810782,0.2600000000000051,1.3700000000000045,0.011609807959163627
2020-10-16,118.69,118.49,117.38,117.78,6209995,DEMO,-0.00766703176341732,1.1099999999999994,-0.9099999999999966,-0.007696574551989153
2020-10-19,117.78,117.06,116.68,116.8,4934053,DEMO,-0.008320597724571277,0.37999999999999545,-0.980000000000004,-0.008355407122298058
2020-10-20,116.8,117.05,115.73,116.35,8632749,DEMO,-0.0038527397260273988,1.3199999999999932,-0.45000000000000284,-0.0038601806458259456
2020-10-21,116.35,112.71,111.04,112.37,6864075,DEMO,-0.034207133648474386,1.6699999999999875,-3.9799999999999898,-0.03480589182848969
2020-10-22,112.37,109.93,109.42,109.85,1732722,DEMO,-0.022425914389961776,0.5100000000000051,-2.5200000000000102,-0.022681199089191827
2020-10-23,109.85,112.15,111.36,112.14,6080692,DEMO,0.02084660901228963,0.7900000000000063,2.2900000000000063,0.020632291864907393
2020-10-26,112.14,115.39,114.76,114.94,7025261,DEMO,0.024968789013732895,0.6299999999999955,2.799999999999997,0.02466216238406906
2020-10-27,114.94,114.91,114.13,114.54,9245044,DEMO,-0.0034800765616842533,0.7800000000000011,-0.3999999999999915,-0.003486146113884117
2020-10-28,114.54,115.64,115.43,115.57,4875416,DEMO,0.008992491705954064,0.20999999999999375,1.029999999999987,0.008952300021638514
2020-10-29,115.57,116.39,115.3,116.14,6038460,DEMO,0.004932075798217639,1.0900000000000034,0.5700000000000074,0.004919952956553974
2020-10-30,116.14,122.08,120.73,121.54,8317619,DEMO,0.0464956087480628,1.3499999999999943,5.400000000000006,0.04544706676330546
2020-11-02,121.54,123.89,123.19,123.62,7038602,DEMO,0.01711370742142493,0.7000000000000028,2.0799999999999983,0.016968917523917982
2020-11-03,123.62,123.86,123.04,123.42,5101599,DEMO,-0.0016178611875101723,0.8199999999999932,-0.20000000000000284,-0.0016191713382065196
2020-11-04,123.42,121.91,120.64,121.69,2390598,DEMO,-0.014017177118781476,1.269999999999996,-1.730000000000004,-0.014116345544212202
2020-11-05,121.69,119.82,117.61,118.79,5546925,DEMO,-0.02383104610074771,2.2099999999999937,-2.8999999999999915,-0.024119599047260333
2020-11-06,118.79,119.43,118.73,119.19,5879797,DEMO,0.0033672868086538355,0.7000000000000028,0.3999999999999915,0.0033616301931689223
2020-11-09,119.19,118.0,117.55,117.87,4775702,DEMO,-0.011074754593506153,0.45000000000000284,-1.3199999999999932,-0.011136536256139164
2020-11-10,117.87,115.93,114.9,115.39,5090284,DEMO,-0.021040128955629123,1.0300000000000011,-2.480000000000004,-0.021264627031901778
2020-11-11,115.39,115.12,114.09,114.31,7770161,DEMO,-0.009359563220383005,1.0300000000000011,-1.0799999999999983,-0.009403639168889257
2020-11-12,114.31,113.48,112.46,112.49,7898410,DEMO,-0.015921616656460524,1.0200000000000102,-1.8200000000000074,-0.01604972723295255
2020-11-13,112.49,116.25,115.35,115.37,3455918,DEMO,0.025602275757845128,0.9000000000000057,2.8800000000000097,0.025280026134463774
2020-11-16,115.37,117.67,115.81,116.93,9053048,DEMO,0.0135217127502818,1.8599999999999994,1.5600000000000023,0.013431110213028888
2020-11-17,116.93,117.27,116.94,116.95,9093212,DEMO,0.00017104250406219101,0.3299999999999983,0.01999999999999602,0.00017102787796085931
2020-11-18,116.95,121.11,119.17,119.58,9699043,DEMO,0.022488242838820005,1.9399999999999977,2.6299999999999955,0.022239110422570315
2020-11-19,119.58,120.09,119.46,119.76,9547085,DEMO,0.0015052684395384652,0.6300000000000097,0.18000000000000682,0.0015041366586146462
2020-11-20,119.76,118.35,117.39,118.24,8588173,DEMO,-0.012692050768203123,0.9599999999999937,-1.5200000000000102,-0.012773282911481323
2020-11-23,118.24,121.91,120.22,120.98,8955229,DEMO,0.023173207036536025,1.6899999999999977,2.740000000000009,0.022908785478876703
2020-11-24,120.98,123.22,121.5,122.0,8110928,DEMO,0.008431145643908122,1.7199999999999989,1.019999999999996,0.008395802054488413
2020-11-25,122.0,121.37,119.97,120.13,4730370,DEMO,-0.01532786885245907,1.4000000000000057,-1.8700000000000045,-0.015446554999972871
2020-11-26,120.13,120.55,119.66,119.83,4688173,DEMO,-0.0024972945975193506,0.8900000000000006,-0.29999999999999716,-0.0025004180388584975
2020-11-27,119.83,118.9,117.82,118.29,7705836,DEMO,-0.012851539681214996,1.0800000000000125,-1.539999999999992,-0.01293483513677968
2020-11-30,118.29,116.21,115.67,115.87,9009806,DEMO,-0.020458195959083603,0.539999999999992,-2.4200000000000017,-0.02067036354867454
2020-12-01,115.87,117.97,117.18,117.52,2980407,DEMO,0.014240096660049995,0.789999999999992,1.6499999999999915,0.01413965885665085
2020-12-02,117.52,121.25,120.33,120.92,7143192,DEMO,0.028931245745405176,0.9200000000000017,3.4000000000000057,0.028520638045635573
2020-12-03,120.92,118.9,118.22,118.42,4277746,DEMO,-0.020674826331458784,0.6800000000000068,-2.5,-0.02089154280762721
2020-12-04,118.42,119.45,119.09,119.45,1801125,DEMO,0.008697855092045348,0.35999999999999943,1.0300000000000011,0.008660246668188565
2020-12-07,119.45,118.42,117.68,118.32,3386537,DEMO,-0.009460025115111015,0.7399999999999949,-1.1300000000000097,-0.009505055369274271
2020-12-08,118.32,117.76,117.01,117.49,3998778,DEMO,-0.007014874915483471,0.75,-0.8299999999999983,-0.00703959482306317
2020-12-09,117.49,116.89,114.77,116.48,3693695,DEMO,-0.008596476295854916,2.1200000000000045,-1.009999999999991,-0.008633639131105335
2020-12-10,116.48,115.56,114.29,115.01,2768693,DEMO,-0.01262019230769229,1.269999999999996,-1.4699999999999989,-0.012700503343885805
2020-12-11,115.01,115.18,114.35,115.13,6254230,DEMO,0.0010433875315190022,0.8300000000000125,0.11999999999999034,0.001042843581083059
2020-12-14,115.13,114.57,112.98,113.73,4856600,DEMO,-0.012160166768001357,1.5899999999999892,-1.3999999999999915,-0.012234706489219876
2020-12-15,113.73,114.87,113.95,114.22,1101894,DEMO,0.004308449837334027,0.9200000000000017,0.4899999999999949,0.004299195040363687
2020-12-16,114.22,114.28,113.86,114.17,2408277,DEMO,-0.00043775170723159285,0.4200000000000017,-0.04999999999999716,-0.00043784754848098583
2020-12-17,114.17,114.2,113.48,113.8,7188753,DEMO,-0.0032407812910572042,0.7199999999999989,-0.37000000000000455,-0.00324604399600527
2020-12-18,113.8,113.33,112.14,112.28,4567945,DEMO,-0.013356766256590435,1.1899999999999977,-1.519999999999996,-0.01344677019854873
2020-12-21,112.28,111.39,111.27,111.34,4666569,DEMO,-0.008371927324545725,0.12000000000000455,-0.9399999999999977,-0.008407168738319981
2020-12-22,111.34,112.71,112.45,112.64,4229112,DEMO,0.011675947548051013,0.2599999999999909,1.2999999999999972,0.011608309654370562
2020-12-23,112.64,114.38,113.47,113.52,2048966,DEMO,0.0078125,0.9099999999999966,0.8799999999999955,0.007782140442054949
2020-12-24,113.52,112.24,110.65,111.89,8820783,DEMO,-0.01435870331219169,1.5899999999999892,-1.6299999999999955,-0.014462787032157426
2020-12-25,111.89,112.66,111.96,112.09,8875889,DEMO,0.0017874698364466202,0.7000000000000028,0.20000000000000284,0.0017858742133743007
2020-12-28,112.09,114.44,112.9,113.39,5216794,DEMO,0.011597823177803557,1.539999999999992,1.2999999999999972,0.011531083950744446
2020-12-29,113.39,111.26,110.48,110.58,3089632,DEMO,-0.02478172678366697,0.7800000000000011,-2.8100000000000023,-0.025093963073961494
2020-12-30,110.58,111.84,109.85,111.51,8834112,DEMO,0.00841020075963117,1.990000000000009,0.9300000000000068,0.00837503206748368
2020-12-31,111.51,110.56,110.24,110.44,5799412,DEMO,-0.009595551968433425,0.3200000000000074,-1.0700000000000074,-0.009641885915316882
2021-01-01,110.44,111.95,111.24,111.42,8729578,DEMO,0.008873596522998906,0.710000000000008,0.980000000000004,0.008834457530715737
2021-01-04,111.42,110.38,109.67,110.18,1312579,DEMO,-0.011129061209836588,0.7099999999999937,-1.2399999999999949,-0.011191452548098887
2021-01-05,110.18,107.81,106.97,107.23,7807040,DEMO,-0.026774369214013438,0.8400000000000034,-2.950000000000003,-0.0271393318125162
2021-01-06,107.23,105.63,104.42,104.64,7355421,DEMO,-0.024153688333488743,1.2099999999999937,-2.5900000000000034,-0.02445017252316569
2021-01-07,104.64,105.56,104.43,104.75,2563825,DEMO,0.0010512232415902378,1.1299999999999955,0.10999999999999943,0.0010506710933585652
2021-01-08,104.75,105.44,104.11,105.19,4518920,DEMO,0.004200477326969043,1.3299999999999983,0.4399999999999977,0.004191679948935706
2021-01-11,105.19,104.37,103.2,103.79,5028604,DEMO,-0.013309249928700417,1.1700000000000017,-1.3999999999999915,-0.013398611773985093
2021-01-12,103.79,104.89,104.57,104.82,8433980,DEMO,0.009923884767318425,0.3200000000000074,1.029999999999987,0.009874966396822372
2021-01-13,104.82,103.14,101.76,102.24,2524631,DEMO,-0.024613623354321712,1.3799999999999955,-2.5799999999999983,-0.024921602744795542
2021-01-14,102.24,102.33,101.88,102.17,6224369,DEMO,-0.0006846635367760978,0.45000000000000284,-0.06999999999999318,-0.0006848980258922671
2021-01-15,102.17,100.41,99.88,100.34,5961914,DEMO,-0.01791132426348241,0.5300000000000011,-1.8299999999999983,-0.018073673547225354
2021-01-18,100.34,99.62,99.18,99.39,8595853,DEMO,-0.009467809447877285,0.4399999999999977,-0.9500000000000028,-0.009512914076192798
2021-01-19,99.39,100.28,99.34,99.49,8650961,DEMO,0.0010061374383740773,0.9399999999999977,0.09999999999999432,0.001005631621354157
2021-01-20,99.49,98.49,97.76,98.24,1906395,DEMO,-0.012564076791637402,0.7299999999999898,-1.25,-0.012643672202436066
2021-01-21,98.24,97.96,97.25,97.7,2944606,DEMO,-0.005496742671009747,0.7099999999999937,-0.539999999999992,-0.005511905350095251
2021-01-22,97.7,99.78,98.58,99.2,9288515,DEMO,0.01535312180143289,1.2000000000000028,1.5,0.015236455242089985
2021-01-25,99.2,99.79,98.35,98.37,5805028,DEMO,-0.008366935483870908,1.440000000000012,-0.8299999999999983,-0.008402134766160472
2021-01-26,98.37,99.65,99.28,99.64,1970278,DEMO,0.012910440174850102,0.37000000000000455,1.269999999999996,0.012827810869313143
2021-01-27,99.64,98.85,97.36,97.98,9884527,DEMO,-0.016659975913287828,1.4899999999999949,-1.6599999999999966,-0.016800314183550918
2021-01-28,97.98,99.61,98.68,98.79,6271513,DEMO,0.008266993263931433,0.9299999999999926,0.8100000000000023,0.008233008845953878
2021-01-29,98.79,101.18,100.8,100.95,6005231,DEMO,0.02186456119040381,0.38000000000000966,2.1599999999999966,0.02162895970246382
2021-02-01,100.95,97.53,96.06,97.24,3948134,DEMO,-0.0367508667657257,1.4699999999999989,-3.710000000000008,-0.037443195310923987
2021-02-02,97.24,96.33,95.9,96.11,2347203,DEMO,-0.011620732208967421,0.4299999999999926,-1.1299999999999955,-0.011688780612729542
2021-02-03,96.11,97.45,96.3,96.97,7666781,DEMO,0.008948080324628016,1.1500000000000057,0.8599999999999994,0.008908283481261877
2021-02-04,96.97,96.85,96.43,96.7,9855197,DEMO,-0.0027843662988552564,0.4199999999999875,-0.269999999999996,-0.002788249857206176
2021-02-05,96.7,97.64,96.77,97.27,2187018,DEMO,0.005894519131333986,0.8700000000000045,0.5699999999999932,0.005877214422100291
2021-02-08,97.27,97.01,95.41,96.42,6097579,DEMO,-0.00873856276344187,1.6000000000000085,-0.8499999999999943,-0.008776967903872654
2021-02-09,96.42,96.62,95.8,96.57,8411979,DEMO,0.00155569383945231,0.8200000000000074,0.14999999999999147,0.0015544850013501817
2021-02-10,96.57,96.47,95.47,96.37,3267357,DEMO,-0.002071036553795036,1.0,-0.19999999999998863,-0.0020731841156302936
2021-02-11,96.37,98.52,97.17,98.09,2799971,DEMO,0.017847877970322612,1.3499999999999943,1.7199999999999989,0.01769047471302812
2021-02-12,98.09,98.9,98.3,98.49,1573881,DEMO,0.004077887654195145,0.6000000000000085,0.3999999999999915,0.004069595605386737
2021-02-15,98.49,99.13,98.59,99.02,7296665,DEMO,0.005381256980404148,0.539999999999992,0.5300000000000011,0.005366829751666046
2021-02-16,99.02,98.62,98.18,98.44,6893868,DEMO,-0.005857402544940382,0.4399999999999977,-0.5799999999999983,-0.005874624410421845
2021-02-17,98.44,98.2,96.46,97.75,8609387,DEMO,-0.007009345794392496,1.740000000000009,-0.6899999999999977,-0.007034026657379936
2021-02-18,97.75,97.54,97.14,97.15,6252807,DEMO,-0.006138107416879701,0.4000000000000057,-0.5999999999999943,-0.006157023042025964
2021-02-19,97.15,98.48,97.59,97.75,4878551,DEMO,0.006176016469377155,0.8900000000000006,0.5999999999999943,0.006157023042025963
2021-02-22,97.75,97.29,96.71,97.16,4301394,DEMO,-0.006035805626598445,0.5800000000000125,-0.5900000000000034,-0.006054094731503383
2021-02-23,97.16,97.62,97.12,97.61,3827364,DEMO,0.004631535611362647,0.5,0.45000000000000284,0.004620843052901929
2021-02-24,97.61,101.06,100.64,100.68,4354513,DEMO,0.031451695522999756,0.4200000000000017,3.0700000000000074,0.03096722308024145
2021-02-25,100.68,103.26,101.55,102.03,2613560,DEMO,0.013408820023837809,1.710000000000008,1.3499999999999943,0.013319717420098567
2021-02-26,102.03,102.01,101.43,101.56,3293673,DEMO,-0.004606488287758448,0.5799999999999983,-0.46999999999999886,-0.004617130850736039
2021-03-01,101.56,103.8,102.96,103.42,4475488,DEMO,0.018314296967310018,0.8400000000000034,1.8599999999999994,0.018148610131597784
2021-03-02,103.42,102.96,102.61,102.82,4020745,DEMO,-0.005801585766776363,0.3499999999999943,-0.6000000000000085,-0.005818480340716933
2021-03-03,102.82,99.74,99.21,99.7,5644068,DEMO,-0.030344290993969958,0.5300000000000011,-3.1199999999999903,-0.030814209659565862
2021-03-04,99.7,98.48,97.91,98.23,4302923,DEMO,-0.014744232698094217,0.5700000000000074,-1.4699999999999989,-0.014854009281014357
2021-03-05,98.23,96.25,95.09,95.5,6643893,DEMO,-0.02779191692965488,1.1599999999999966,-2.730000000000004,-0.02818542020009365
2021-03-08,95.5,95.28,94.91,95.02,4195741,DEMO,-0.005026178010471227,0.37000000000000455,-0.480000000000004,-0.005038851727909321
2021-03-09,95.02,95.46,95.06,95.08,9605094,DEMO,0.0006314460113661102,0.3999999999999915,0.060000000000002274,0.0006312467332179902
2021-03-10,95.08,98.11,96.79,97.5,9815496,DEMO,0.025452250736222037,1.3199999999999932,2.4200000000000017,0.02513373551180823
2021-03-11,97.5,98.15,97.86,98.01,1835988,DEMO,0.005230769230769372,0.29000000000000625,0.5100000000000051,0.005217136277287133
2021-03-12,98.01,98.38,97.69,97.71,6104459,DEMO,-0.00306091215182136,0.6899999999999977,-0.30000000000001137,-0.003065606324836789
2021-03-15,97.71,99.19,97.66,98.96,9103670,DEMO,0.012792958755500905,1.5300000000000011,1.25,0.01271182012798058
2021-03-16,98.96,95.72,95.17,95.71,1550428,DEMO,-0.032841552142279684,0.5499999999999972,-3.25,-0.03339294187641734
2021-03-17,95.71,96.85,95.37,96.07,3089706,DEMO,0.0037613624490648867,1.4799999999999898,0.35999999999999943,0.0037543062138320512
2021-03-18,96.07,97.78,96.73,97.21,5305665,DEMO,0.011866347454980719,1.0499999999999972,1.1400000000000006,0.01179649441133045
2021-03-19,97.21,95.43,94.95,95.09,3889190,DEMO,-0.021808455920172776,0.480000000000004,-2.1199999999999903,-0.022049775281624693
2021-03-22,95.09,97.14,95.89,96.75,9785780,DEMO,0.017457145861815127,1.25,1.6599999999999966,0.017306520358538316
2021-03-23,96.75,97.36,97.08,97.27,8751938,DEMO,0.005374677002583983,0.28000000000000114,0.519999999999996,0.005360284971457785
2021-03-24,97.27,97.24,96.5,96.69,8660678,DEMO,-0.005962784003289756,0.7399999999999949,-0.5799999999999983,-0.005980632385892739
2021-03-25,96.69,98.13,97.61,97.64,1255658,DEMO,0.009825214603371712,0.519999999999996,0.9500000000000028,0.009777261029303258
2021-03-26,97.64,101.02,100.37,100.99,2730283,DEMO,0.034309709135600164,0.6499999999999915,3.3499999999999943,0.03373425651370623
2021-03-29,100.99,101.51,100.74,101.3,7395300,DEMO,0.0030696108525596344,0.7700000000000102,0.3100000000000023,0.0030649092161721208
2021-03-30,101.3,102.06,101.39,101.7,6029792,DEMO,0.003948667324777944,0.6700000000000017,0.4000000000000057,0.003940891799876627
2021-03-31,101.7,101.12,100.37,101.03,7389690,DEMO,-0.0065880039331367435,0.75,-0.6700000000000017,-0.006609800614873445
2021-04-01,101.03,99.96,99.67,99.78,7766174,DEMO,-0.012372562605166837,0.28999999999999204,-1.25,-0.012449740006749638
2021-04-02,99.78,101.47,100.64,101.05,1751993,DEMO,0.012728001603527828,0.8299999999999983,1.269999999999996,0.012647681416738775
2021-04-05,101.05,99.82,99.75,99.78,1828282,DEMO,-0.012568035625927676,0.06999999999999318,-1.269999999999996,-0.012647681416738625
2021-04-06,99.78,100.45,99.3,99.92,9860369,DEMO,0.0014030867909400335,1.1500000000000057,0.14000000000000057,0.0014021033844308927
2021-04-07,99.92,100.68,99.01,99.23,7615920,DEMO,-0.006905524419535625,1.6700000000000017,-0.6899999999999977,-0.006929477891172092
2021-04-08,99.23,100.19,99.95,99.98,8313367,DEMO,0.007558198125566795,0.23999999999999488,0.75,0.007529778059274092
2021-04-09,99.98,100.96,100.48,100.51,8359659,DEMO,0.005301060212042463,0.47999999999998977,0.5300000000000011,0.0052870590512242265
2021-04-12,100.51,103.31,101.67,102.1,8663998,DEMO,0.015819321460551095,1.6400000000000006,1.5899999999999892,0.015695500133971304
2021-04-13,102.1,101.86,100.21,101.35,6465513,DEMO,-0.007345739471106727,1.6500000000000057,-0.75,-0.007372852272610798
2021-04-14,101.35,101.28,100.66,100.97,1317942,DEMO,-0.0037493833251109887,0.6200000000000045,-0.37999999999999545,-0.003756429881779357
2021-04-15,100.97,100.54,99.41,99.52,4894456,DEMO,-0.014360701198375736,1.1300000000000097,-1.4500000000000028,-0.01446481402536034
2021-04-16,99.52,98.89,98.29,98.88,1337462,DEMO,-0.006430868167202619,0.5999999999999943,-0.6400000000000006,-0.006451635281488719
2021-04-19,98.88,99.84,99.23,99.47,6609210,DEMO,0.005966828478964459,0.6099999999999994,0.5900000000000034,0.005949097454941991
2021-04-20,99.47,100.72,99.69,100.63,4928207,DEMO,0.011661807580174877,1.0300000000000011,1.1599999999999966,0.011594332780919227
2021-04-21,100.63,99.95,98.96,99.27,9810381,DEMO,-0.013514856404650666,0.9900000000000091,-1.3599999999999994,-0.013607013343611331
2021-04-22,99.27,100.92,100.28,100.6,3430630,DEMO,0.013397803968973498,0.6400000000000006,1.3299999999999983,0.013308847064008339
2021-04-23,100.6,103.08,102.06,102.67,5563167,DEMO,0.02057654075546722,1.019999999999996,2.0700000000000074,0.020367703645234575
2021-04-26,102.67,103.59,103.02,103.34,8463131,DEMO,0.00652576215057965,0.5700000000000074,0.6700000000000017,0.00650456154816529
